"substring(path,33,19)","acordonado","Plataforma","Taco","Hebilla","Tachas","case  
	when bota = 1  then 0
		when deportivo = 1  then 1
		when zapato = 1  then 2
		when sandalia = 1  then 3
	ELSE ''
END"
"057.N00140064_1.jpg","1","0","0","0","0","1"
"057.N00140064_2.jpg","1","0","0","0","0","1"
"057.N00141000.jpg","1","0","0","0","0","1"
"057.N00141000_1.jpg","1","0","0","0","0","1"
"057.N00141000_2.jpg","1","0","0","0","0","1"
"057.N00150064.jpg","1","0","0","0","0","1"
"057.N00150064_1.jpg","1","0","0","0","0","1"
"057.N00150064_2.jpg","1","0","0","0","0","1"
"057.N00150148.jpg","1","0","0","0","0","1"
"057.N00150148_1.jpg","1","0","0","0","0","1"
"057.N00150148_2.jpg","1","0","0","0","0","1"
"057.N00151000.jpg","1","0","0","0","0","1"
"057.N00151000_1.jpg","1","0","0","0","0","1"
"057.N00151000_2.jpg","1","0","0","0","0","1"
"057.N00190148.jpg","1","0","0","0","0","1"
"057.N00190148_1.jpg","1","0","0","0","0","1"
"057.N00190148_2.jpg","1","0","0","0","0","1"
"057.N00191100.jpg","1","0","0","0","0","1"
"057.N00191100_1.jpg","1","0","0","0","0","1"
"057.N00191100_2.jpg","1","0","0","0","0","1"
"057.N02010064.jpg","1","0","0","0","0","1"
"057.N02011000.jpg","1","0","0","0","0","1"
"057.N19030064.jpg","1","0","0","0","0","1"
"057.N19030064_1.jpg","1","0","0","0","0","1"
"057.N19030064_2.jpg","1","0","0","0","0","1"
"057.N19031000.jpg","1","0","0","0","0","1"
"057.N19031000_1.jpg","1","0","0","0","0","1"
"057.N19031000_2.jpg","1","0","0","0","0","1"
"057.N19031100.jpg","1","0","0","0","0","1"
"057.N19031100_1.jpg","1","0","0","0","0","1"
"057.N19031100_2.jpg","1","0","0","0","0","1"
"057.N19040019.jpg","1","0","0","0","0","1"
"057.N19040019_1.jpg","1","0","0","0","0","1"
"057.N19040019_2.jpg","1","0","0","0","0","1"
"057.N19040157.jpg","1","0","0","0","0","1"
"057.N19040157_1.jpg","1","0","0","0","0","1"
"057.N19040157_2.jpg","1","0","0","0","0","1"
"057.N19042000.jpg","1","0","0","0","0","1"
"057.N19042000_1.jpg","1","0","0","0","0","1"
"057.N19042000_2.jpg","1","0","0","0","0","1"
"057.N19060064.jpg","1","0","0","0","0","1"
"057.N19060064_1.jpg","1","0","0","0","0","1"
"057.N19060064_2.jpg","1","0","0","0","0","1"
"057.N19061000.jpg","1","0","0","0","0","1"
"057.N19061000_1.jpg","1","0","0","0","0","1"
"057.N19061000_2.jpg","1","0","0","0","0","1"
"057.N19140023.jpg","1","0","0","0","0","1"
"057.N19140023_1.jpg","1","0","0","0","0","1"
"057.N19140023_2.jpg","1","0","0","0","0","1"
"057.N19140195.jpg","1","0","0","0","0","1"
"057.N19140195_1.jpg","1","0","0","0","0","1"
"057.N19140195_2.jpg","1","0","0","0","0","1"
"057.N19141000.jpg","1","0","0","0","0","1"
"057.N19141000_1.jpg","1","0","0","0","0","1"
"057.N19141000_2.jpg","1","0","0","0","0","1"
"057.N19150148.jpg","1","0","0","0","0","1"
"057.N19150148_1.jpg","1","0","0","0","0","1"
"057.N19150148_2.jpg","1","0","0","0","0","1"
"057.N19151000.jpg","1","0","0","0","0","1"
"057.N19151000_1.jpg","1","0","0","0","0","1"
"057.N19151000_2.jpg","1","0","0","0","0","1"
"057.N19171022.jpg","1","0","0","0","0","1"
"057.N19171022_1.jpg","1","0","0","0","0","1"
"057.N19171022_2.jpg","1","0","0","0","0","1"
"057.N19171090.jpg","1","0","0","0","0","1"
"057.N19171090_1.jpg","1","0","0","0","0","1"
"057.N19171090_2.jpg","1","0","0","0","0","1"
"057.N20010148.jpg","1","0","0","0","0","1"
"057.N20010148_1.jpg","1","0","0","0","0","1"
"057.N20010148_2.jpg","1","0","0","0","0","1"
"057.N20010195.jpg","1","0","0","0","0","1"
"057.N20010195_1.jpg","1","0","0","0","0","1"
"057.N20010195_2.jpg","1","0","0","0","0","1"
"057.N20020148.jpg","1","0","0","0","0","1"
"057.N20020148_1.jpg","1","0","0","0","0","1"
"057.N20020148_2.jpg","1","0","0","0","0","1"
"057.N20020157.jpg","1","0","0","0","0","1"
"057.N20020157_1.jpg","1","0","0","0","0","1"
"057.N20020157_2.jpg","1","0","0","0","0","1"
"057.N20040195.jpg","1","0","0","0","0","1"
"057.N20040195_1.jpg","1","0","0","0","0","1"
"057.N20040195_2.jpg","1","0","0","0","0","1"
"057.N20041000.jpg","1","0","0","0","0","1"
"057.N20041000_1.jpg","1","0","0","0","0","1"
"057.N20041000_2.jpg","1","0","0","0","0","1"
"057.N20080064.jpg","1","0","0","0","0","1"
"057.N20080064_1.jpg","1","0","0","0","0","1"
"057.N20080064_2.jpg","1","0","0","0","0","1"
"057.N20081000.jpg","1","0","0","0","0","1"
"057.N20081000_1.jpg","1","0","0","0","0","1"
"057.N20081000_2.jpg","1","0","0","0","0","1"
"057.N90010064.jpg","1","0","0","0","0","1"
"057.N90010064_1.jpg","1","0","0","0","0","1"
"057.N90010064_2.jpg","1","0","0","0","0","1"
"057.N90010195.jpg","1","0","0","0","0","1"
